source_page,category,code,name,sale_price,source_initial_stock,source_total_stock,import_stock,requires_review
141,Higiene personal,7441057267092,Toalla saba clasica,29.0,82.0,82.0,82.0,
141,Higiene personal,74411008169314,Papel higienico scott 4 rollos,140.0,1.0,1.0,1.0,
141,Higiene personal,7450004690142,Pachas en caja Estándar Neck L 12 Meses,125.0,0.0,0.0,0,
141,Higiene personal,7450004690166,Pachas en caja Estándar Neck M 6 Meses / Wakid´s,115.0,0.0,0.0,0,
141,Higiene personal,7450020152488,Baberos Infan-Tec para bebe,70.0,0.0,0.0,0,
141,Higiene personal,7450020158671,Colcha bebe Infan-Tec,210.0,1.0,1.0,1.0,
141,Higiene personal,7450020207041,Alfileres para pañal Diaper Clips,35.0,0.0,0.0,0,
141,Higiene personal,7450025146871,Camisita de bebe bebe crece,90.0,0.0,0.0,0,
141,Higiene personal,7450098124387,Chinelas Rassi,140.0,1.0,1.0,1.0,
141,Higiene personal,7450098129788,CHINELAS APOLO DAMA,90.0,0.0,0.0,0,
141,Higiene personal,7450098133648,Chinelas Rassi,90.0,0.0,0.0,0,
141,Higiene personal,7450108009895,Chinelas Chica Sexy,110.0,0.0,0.0,0,
141,Higiene personal,7450108011928,Chinelas Rassi Niño,135.0,0.0,0.0,0,
141,Higiene personal,7450108016466,Zapatos de lona I love Dama,180.0,0.0,0.0,0,
141,Higiene personal,7450108018446,CHINELA APOLO VARON,220.0,0.0,0.0,0,
141,Higiene personal,7452103882282,Lapiz de ceja,30.0,5.0,5.0,5.0,
141,Higiene personal,7453005529022,Calson Grande Anhelos,65.0,0.0,0.0,0,
141,Higiene personal,745300724651,Camisola para niño,55.0,0.0,0.0,0,
141,Higiene personal,7453010020446,Limas LOLA para uñas pequeñas,3.0,12.0,12.0,12.0,
141,Higiene personal,7453016911777,Pantaleta amiga Lingerie,55.0,3.0,3.0,3.0,
141,Higiene personal,7453016925868,calson para niñas,35.0,0.0,0.0,0,
141,Higiene personal,7453016949390,Calson para niña Variado,28.0,0.0,0.0,0,
141,Higiene personal,7453016983905,Brasier latina,135.0,0.0,0.0,0,
142,Higiene personal,7453016983929,Brasier Variado,120.0,0.0,0.0,0,
142,Higiene personal,7453017020357,Calson Latina secret,65.0,0.0,0.0,0,
142,Higiene personal,7453021401494,Chor para niño,60.0,0.0,0.0,0,
142,Higiene personal,7453031133224,CHINELAS ADAX GRIS,85.0,0.0,0.0,0,
142,Higiene personal,7453032648628,Set de ropa para bebe Once For Baby,260.0,0.0,0.0,0,
142,Higiene personal,7453033906130,Calsetines para cabellero Neser,23.0,7.0,7.0,7.0,
142,Higiene personal,7453033915606,Calsetines para cabellero,15.0,0.0,0.0,0,
142,Higiene personal,7453046515541,Chinelas Adax Original,75.0,0.0,0.0,0,
142,Higiene personal,7453049852551,Pachas pequeñas Racer,75.0,0.0,0.0,0,
142,Higiene personal,7453049854012,Sabanilla para bebe algodón,190.0,0.0,0.0,0,
142,Higiene personal,7453050204820,Chinelas Goltic,230.0,1.0,1.0,1.0,
142,Higiene personal,7453050211613,CHINELA DE DAMA GOLITO R.QUEMADA,145.0,0.0,0.0,0,
142,Higiene personal,7453053327939,Corpillo Niña,40.0,0.0,0.0,0,
142,Higiene personal,7453060435207,Chinelas Wax,85.0,0.0,0.0,0,
142,Higiene personal,7453062435816,Set de Bebe Zafari,245.0,0.0,0.0,0,
142,Higiene personal,7453062467688,Toallas de mano para bebe,18.0,6.0,6.0,6.0,
142,Higiene personal,7453062549568,Calson de algodón Azurra,55.0,0.0,0.0,0,
142,Higiene personal,7453063336402,Camisita de bebe bebe crece,75.0,0.0,0.0,0,
142,Higiene personal,7453066337185,Camisita de bebe Everfit Baby,110.0,3.0,3.0,3.0,
142,Higiene personal,7453066800238,camisola Diego,155.0,0.0,0.0,0,
142,Higiene personal,7453069881036,Camisolas Foot ball Pequeña,35.0,0.0,0.0,0,
142,Higiene personal,7453070018209,CHINELAS DE NIÑA FLORIMENTA,70.0,0.0,0.0,0,
142,Higiene personal,7453070018735,CHINELAS SKIMAX,65.0,0.0,0.0,0,
142,Higiene personal,7453070320388,Pachas chiquitas Wakids,50.0,0.0,0.0,0,
143,Higiene personal,7453070320418,Pachas Wakids,75.0,0.0,0.0,0,
143,Higiene personal,7453074841063,Brasier HOT LOVE,45.0,0.0,0.0,0,
143,Higiene personal,7453074923615,Chinelas de Hule de Niña de Hebilla,100.0,0.0,0.0,0,
143,Higiene personal,7453075275119,Zapatitos bebe Baby Love,150.0,0.0,0.0,0,
143,Higiene personal,7453076124874,Chinelas Carbec,150.0,0.0,0.0,0,
143,Higiene personal,7453076127011,Chinelas Carbec,120.0,0.0,0.0,0,
143,Higiene personal,7453078844237,CHINELAS CONTACT NIÑO R,90.0,0.0,0.0,0,
143,Higiene personal,7453082734326,Chinelas Adax,150.0,0.0,0.0,0,
143,Higiene personal,7453082736603,Chinelas sapos Adax dama,160.0,1.0,1.0,1.0,
143,Higiene personal,7453082742765,CHINELAS DAMA ROSELLA ROSADA,120.0,0.0,0.0,0,
143,Higiene personal,7453085119861,Chinelas Jogo Varon,200.0,0.0,0.0,0,
143,Higiene personal,7453085131184,Chinelas Jogo Mujer,150.0,0.0,0.0,0,
143,Higiene personal,7453086312438,Calson de algodón Azurra,50.0,0.0,0.0,0,
143,Higiene personal,7453086722329,Taloneras,12.0,0.0,0.0,0,
143,Higiene personal,7453087616283,Zapatos de Hule Westair,145.0,0.0,0.0,0,
143,Higiene personal,7453087616450,Chinelas Bahia,70.0,0.0,0.0,0,
143,Higiene personal,7453087631019,Zapatos de Hule Molser,130.0,0.0,0.0,0,
143,Higiene personal,7453087633389,Chinelas Molser,180.0,0.0,0.0,0,
143,Higiene personal,7453087637790,Chinelas Jogo Niño,85.0,0.0,0.0,0,
143,Higiene personal,7453087639138,CHINELAS MOLSER,80.0,0.0,0.0,0,
143,Higiene personal,7453087645061,Chinelas Bahia,75.0,0.0,0.0,0,
143,Higiene personal,7453087646921,SAPOS DE NIÑA MOLSER,150.0,1.0,1.0,1.0,
143,Higiene personal,7453087648567,Chinelas My Little Pony,80.0,0.0,0.0,0,
143,Higiene personal,7453087650102,Chinelas de Niño de Hebilla,65.0,0.0,0.0,0,
144,Higiene personal,7453088648733,CHINELAS DULCE LUCY DAMA,150.0,0.0,0.0,0,
144,Higiene personal,7453091000719,Calsetines niñas,50.0,1.0,1.0,1.0,
144,Higiene personal,7453091001235,Pillama para bebe,125.0,1.0,1.0,1.0,
144,Higiene personal,7453091206074,Cojines Valerie Creation,180.0,0.0,0.0,0,
144,Higiene personal,7453092623832,Chinelas Carioca Niña,140.0,2.0,2.0,2.0,
144,Higiene personal,7453092623917,Chinelas Adax Niña,160.0,0.0,0.0,0,
144,Higiene personal,7453092628417,Chinelas CARIOCA Dama,200.0,0.0,0.0,0,
144,Higiene personal,7453096311353,Calsetines para bebe Periquita,30.0,0.0,0.0,0,
144,Higiene personal,7453096403195,CHINELAS FIFTY FOUR,80.0,0.0,0.0,0,
144,Higiene personal,7453096403225,SAPOS DULCE LUCY NIÑA,85.0,0.0,0.0,0,
144,Higiene personal,7453099001800,Chinelas Playeras Niño,100.0,0.0,0.0,0,
144,Higiene personal,7453099410862,Chinelas Gougar,85.0,0.0,0.0,0,
144,Higiene personal,7453099423756,Chinelas Gougar,160.0,0.0,0.0,0,
144,Higiene personal,7453100703716,Chinelas contact,120.0,0.0,0.0,0,
144,Higiene personal,7453100708988,Chinelas contact,130.0,0.0,0.0,0,
144,Higiene personal,7453101410002,Chinelas Adax Dama,175.0,0.0,0.0,0,
144,Higiene personal,7456000760117,Fajeros de agodon Infan-Tec,55.0,0.0,0.0,0,
144,Higiene personal,747771726301,Gotas para el Cabello Hair Polisher Variado 177 Ml,135.0,0.0,0.0,0,
144,Higiene personal,7500435020664,Shampoo Head Shoulders Variado 180 Ml,155.0,4.0,4.0,4.0,
144,Higiene personal,7500435020671,Shampoo Head Shoulders Variado 375 Ml,275.0,6.0,6.0,6.0,
144,Higiene personal,7500435131902,Shampoo Surtido Ristra 10 ML,6.17,1362.0,1362.0,1362.0,
144,Higiene personal,7500435131940,Crema Pantene Ristra,6.17,726.0,702.0,702.0,
144,Higiene personal,7501001169091,Shampoo Pantene Variado 200 Ml,145.0,2.0,2.0,2.0,
144,Higiene personal,7501001170073,Crema Pantene Liso Extremo 300 Ml,170.0,12.0,18.0,18.0,
145,Higiene personal,7501019006623,Toallas Saba Nocturna,53.0,16.0,4.0,4.0,
145,Higiene personal,7501019030345,Toalla saba confort Manzanilla,33.0,28.0,28.0,28.0,
145,Higiene personal,7501019034183,Protectores saba (12 UNID),26.0,0.0,0.0,0,
145,Higiene personal,7501019068614,Protectores diarios saba (45 UNID),85.0,0.0,0.0,0,
145,Higiene personal,7501022103173,SHAMPO RICITOS DE ORO 400 ML,145.0,12.0,12.0,12.0,
145,Higiene personal,7501022132920,Shampoo Grisi Kids 3 en 1,115.0,1.0,1.0,1.0,
145,Higiene personal,7501022133286,Shampoo Ricitos de Oro Miel/Lechuga Lavanda 250 Ml,100.0,24.0,24.0,24.0,
145,Higiene personal,7501035908116,Talco Mennen 100 g,100.0,11.0,11.0,11.0,
145,Higiene personal,7501035908246,Aceite Mennen para Bebe 100 Ml,95.0,0.0,0.0,0,
145,Higiene personal,7501035911796,Colonia Mennen Para Bebe 200 Ml,170.0,5.0,5.0,5.0,
145,Higiene personal,7501035919129,Shampoo Palmolive Optims 400 GR,185.0,0.0,0.0,0,
145,Higiene personal,75010478,Maquinas para Afeitar Perma Sharp,15.71,148.0,146.0,146.0,
145,Higiene personal,7501130525294,Colorante Fino para telas Mariposa 32 g,35.0,0.0,0.0,0,
145,Higiene personal,7501199416861,Gelatinas para cabello Xtreme 100 g,28.0,0.0,0.0,0,
145,Higiene personal,7501199416878,Gelatinas para cabello Xtreme 500 g,85.0,0.0,0.0,0,
145,Higiene personal,7501199416946,Gelatinas Xtreme 27 g,6.0,0.0,0.0,0,
145,Higiene personal,7501287200358,Tinte caballito 16 g,50.0,13.0,13.0,13.0,
145,Higiene personal,7501370200579,PINZAS CURTIS PARA DEPILAR,45.0,0.0,0.0,0,
145,Higiene personal,7501906602266,Delineador para ojos Manzana 8 g,80.0,0.0,0.0,0,
145,Higiene personal,7501906611664,Marbellina Manzana 13 g,55.0,3.0,3.0,3.0,
145,Higiene personal,7502211930365,Pachas Disney,65.0,0.0,0.0,0,
145,Higiene personal,7502238701245,Tinte Mister Color,280.0,0.0,0.0,0,
145,Higiene personal,75028978,Desodorante en Barra Rexona Variado Caballero 50,99.0,0.0,0.0,0,
145,Higiene personal,7503002163030,Gelatinas para cabello Xtreme 1kg,170.0,0.0,0.0,0,
146,Higiene personal,7503002163610,Gelatina para Cabello Xtreme 250g,45.0,0.0,0.0,0,
146,Higiene personal,75034238,Desodorante en Barra Dove 50 g,135.0,2.0,2.0,2.0,
146,Higiene personal,75047849,Desodorante en Barra Rexona Variado Dama 50 g,94.0,21.0,20.0,20.0,
146,Higiene personal,75051754,Desodorante en Barra Axe Variado Caballero 50 g,80.0,0.0,0.0,0,
146,Higiene personal,7506192502504,SHAMPOO EGO DE 10 ML,0.0,0.0,0.0,0,
146,Higiene personal,7506192506205,Gelatina Ego 110 Ml,43.0,20.0,20.0,20.0,
146,Higiene personal,7506192506212,Gelatinas Ego 200 Ml,75.0,15.0,15.0,15.0,
146,Higiene personal,7506192506236,Gelatina Ego 450ml,125.0,6.0,6.0,6.0,
146,Higiene personal,7506192506564,Shampoo Savile 700 Ml,200.0,0.0,0.0,0,
146,Higiene personal,7506195148679,Shampoo Head Shoulder 90 Ml,63.0,10.0,10.0,10.0,
146,Higiene personal,7506306205048,Crema Sedal Variado 300 Ml,150.0,15.0,15.0,15.0,
146,Higiene personal,7506306237902,Acondicionador Sedal Variado 340 Ml,140.0,0.0,0.0,0,
146,Higiene personal,7506309840024,Shampoo Pantene Variado 400 Ml,220.0,4.0,4.0,4.0,
146,Higiene personal,7509546000350,Pasta Dental Colgate Triple Accion 150 Ml,95.0,123.0,122.0,122.0,
146,Higiene personal,7509546000985,Pasta Dental Colgate Triple Accion 75 Ml,40.0,261.0,252.0,252.0,
146,Higiene personal,7509546039152,Pasta Dental Colgate 22 Ml,18.33,1.0,1.0,1.0,
146,Higiene personal,7509546049014,Pasta Dental Colgate Total 170 Ml,180.0,17.0,16.0,16.0,
146,Higiene personal,7509546072050,Shampoo Mennen Miel y Extracto de Manzanilla 200 Ml,130.0,2.0,2.0,2.0,
146,Higiene personal,7509546072272,Pastas de Dientes Colgate Kids 50 g,60.0,15.0,15.0,15.0,
146,Higiene personal,7509546075143,Jabon Mennen para Bebe 100 g,45.0,0.0,0.0,0,
146,Higiene personal,7509546076294,Desodorante en Barra Speed Stick 24/7 50 g,120.0,0.0,0.0,0,
146,Higiene personal,7509546077130,Shampoo Palmolive Naturals Variado 750 Ml,160.0,21.0,20.0,20.0,
146,Higiene personal,7509546078151,Shampoo Palmolive Naturals Variado 200 Ml,58.0,24.0,12.0,12.0,
146,Higiene personal,7509552915112,Acondicionador Fructis Frescura Vitaminada 350 Ml,120.0,0.0,0.0,0,
147,Higiene personal,751689010339,Desodorante en Spray Kent Variado 160 Ml,130.0,3.0,3.0,3.0,
147,Higiene personal,751689150103,Talco Bebe Kent 700 g,80.0,0.0,0.0,0,
147,Higiene personal,7662023611064,Boxer caballero Uomo,100.0,0.0,0.0,0,
147,Higiene personal,7662023650124,Boxer de varon,55.0,0.0,0.0,0,
147,Higiene personal,766324303417,Toallas Nube Blanca,60.0,0.0,0.0,0,
147,Higiene personal,766324303509,Papel higienico Nube Blanca 4 rollos,100.0,42.0,40.0,40.0,
147,Higiene personal,766324303707,Papel Higienico Nube Blanca 6 rollos,135.0,3.0,10.0,10.0,
147,Higiene personal,766324303790,Papel Higienico Nube Blanca 1000 hojas,21.25,338.5,786.5,786.5,
147,Higiene personal,766457002041,PAMPER ARRULLITOS,280.0,0.0,0.0,0,
147,Higiene personal,7702006203074,Shampoo Savile 510 Ml,150.0,8.0,8.0,8.0,
147,Higiene personal,7702018007257,Gillette Astra,18.5,171.0,171.0,171.0,
147,Higiene personal,7702045402476,Bliss (Polvo colorante),38.0,7.0,7.0,7.0,
147,Higiene personal,7702045555110,Tinte Igora Variados,250.0,9.0,9.0,9.0,
147,Higiene personal,7702045555806,Agua Oxigenada Igora 20 Vol 6%,38.0,0.0,0.0,0,
147,Higiene personal,7702045555813,Agua Oxigenada Igora 30 Vol 9%,38.0,0.0,0.0,0,
147,Higiene personal,7791293005010,Shampo Dove Variado 400 Ml,150.0,0.0,0.0,0,
147,Higiene personal,7791293012063,Desodorante en Spray Dove 150 Ml,165.0,0.0,0.0,0,
147,Higiene personal,7791293025797,Desodorante en Spray AXE Dark Temptation 150 Ml,150.0,0.0,0.0,0,
147,Higiene personal,784868000233,Peines Finos,9.17,38.0,38.0,38.0,
147,Higiene personal,7891024136089,Enjuague Bucal Colgate Plax 60 Ml,60.0,3.0,3.0,3.0,
147,Higiene personal,7891755285988,Brasier Tianxiancao,80.0,0.0,0.0,0,
147,Higiene personal,7896018700628,Toallas Huggies,85.0,0.0,0.0,0,
147,Higiene personal,7909189124558,Crema Suavizante Perfumada Avon 172 g,60.0,0.0,0.0,0,
147,Higiene personal,79400476692,Desodorante Rexona Clinical Variado 48 g,150.0,0.0,0.0,0,
148,Higiene personal,802863090057,Globos Palmeritos,110.0,0.0,0.0,0,
148,Higiene personal,810236003009,Polvo Compacto Fresh answer,75.0,1.0,1.0,1.0,
148,Higiene personal,842015000121,Crema Reviva Variado 235 Ml,125.0,3.0,3.0,3.0,
148,Higiene personal,849609006200,Rubor SANTEE,100.0,1.0,1.0,1.0,
148,Higiene personal,885131761279,Pachas pequeñas Essentials,80.0,15.0,15.0,15.0,
148,Higiene personal,885131761453,Pachas essentials,100.0,16.0,15.0,15.0,
148,Higiene personal,885131761507,Mamaderas Essentials,28.0,51.0,51.0,51.0,
148,Higiene personal,885131761569,Alfileres Essetials,76.0,30.0,30.0,30.0,
148,Higiene personal,889628041110,Shampoo con Acondicionador de Niño,130.0,0.0,0.0,0,
148,Higiene personal,8901234172551,Boxer Niño,35.0,0.0,0.0,0,
148,Higiene personal,8965879662600,CHINELAS GIOVANNA NIÑAS,70.0,0.0,0.0,0,
148,Higiene personal,9917631430,Cepillo de diente Colgate,16.79,232.0,232.0,232.0,
148,Higiene personal,99176480310,Pasta Dental Colgate Total 75 Ml,95.0,14.0,14.0,14.0,
148,Higiene personal,99176480518,Oferta de pasta con su cepillo,16.5,0.0,0.0,0,
148,Higiene personal,GN011199672,CHINELAS NEGRA DE NIÑO,60.0,0.0,0.0,0,
148,Juguetes,000891167,PELOTAS PLATICAS,25.0,0.0,0.0,0,
148,Juguetes,001299174,CASETINES ROCA CABALLERO,16.0,0.0,0.0,0,
148,Juguetes,001399173,JUEGOS DE DOCTORA NIÑA,170.0,0.0,0.0,0,
148,Juguetes,2014148631000,SET DE CARRITOS,125.0,0.0,0.0,0,
148,Juguetes,211,Muñecas Frozen,185.0,0.0,0.0,0,
148,Juguetes,212,Muñeca con su juegos de trastes Kitch,200.0,0.0,0.0,0,
149,Juguetes,213,Juguete Cash Regioter,330.0,0.0,0.0,0,
149,Juguetes,214,Carro Winner Speed Race Night (Model Car),250.0,0.0,0.0,0,
149,Juguetes,215,Carro Policia Special Justice,250.0,0.0,0.0,0,
149,Juguetes,216,Carro Pequeño Racing Car Victorious,100.0,0.0,0.0,0,
149,Juguetes,217,Carro Pequeño Inertial Stunt Car,100.0,0.0,0.0,0,
149,Juguetes,218,Carro Policia (Model Car),150.0,0.0,0.0,0,
149,Juguetes,4892980016524,Muñeca Bebe,180.0,0.0,0.0,0,
149,Juguetes,4892981221514,"MUÑECAS SANDY, RUBY DE NIÑA",340.0,0.0,0.0,0,
149,Juguetes,5880007014593,Juguete Pandereta,45.0,0.0,0.0,0,
149,Juguetes,6910929005953,CERDOS DE JUGUETES,100.0,0.0,0.0,0,
149,Juguetes,7450075020657,Muñeca Fahion Decoracion,180.0,0.0,0.0,0,
149,Juguetes,7450075022330,Carro Block Train,190.0,0.0,0.0,0,
149,Juguetes,7450077129945,JUEGO DE HUEVOS,65.0,0.0,0.0,0,
149,Juguetes,7450077134239,JUEGO DE COCINA NIÑA,220.0,0.0,0.0,0,
149,Juguetes,7450099084994,Carro Big Wheeler Car ( Superior Powerful),230.0,0.0,0.0,0,
149,Juguetes,7450099293556,MUÑECA CUTE GIRLS,320.0,0.0,0.0,0,
149,Juguetes,7450099293594,Muñeca Cutie Girls,320.0,0.0,0.0,0,
149,Juguetes,7453095820924,carros Transporter Truck,500.0,0.0,0.0,0,
149,Juguetes,7453095853038,Set de Juegos de trastes,80.0,0.0,0.0,0,
149,Juguetes,7453095859917,Muñeca Tiny cook,250.0,0.0,0.0,0,
149,Juguetes,7453095873425,Retro Excabadora Big Truck,250.0,0.0,0.0,0,
149,Juguetes,7453095873821,Carro Quick Racing (High Power),240.0,0.0,0.0,0,
149,Juguetes,7453095884216,Set de Juegos de trastes Hello My Friend,250.0,0.0,0.0,0,
149,Juguetes,7453095888887,Set de juegos de trastes Kitchen cooking,230.0,0.0,0.0,0,
150,Juguetes,8701201829064,Pelotas Tennis rapid,25.0,0.0,0.0,0,
150,Limpieza,001399172,AMBIENTADOR FLORAL GALON,120.0,0.0,0.0,0,
150,Limpieza,117,Cable de Naylon Mecate,90.0,0.0,0.0,0,
150,Limpieza,120,Sondaleza,10.0,50.0,50.0,50.0,
150,Limpieza,121,Riata Pequeña,20.0,17.0,17.0,17.0,
150,Limpieza,122,Riata Mediana,35.0,29.0,29.0,29.0,
150,Limpieza,123,Riata Grande,43.0,54.0,54.0,54.0,
150,Limpieza,124,Cabuya Pelota Pequeña,10.0,43.0,43.0,43.0,
150,Limpieza,126,Bolsas de Regalos Pequeña de colores,18.0,30.0,30.0,30.0,
150,Limpieza,127,Bolsas de Regalos MEDIANA,18.0,13.0,13.0,13.0,
150,Limpieza,128,Bolsas Medianas,20.0,0.0,0.0,0,
150,Limpieza,129,Bolsas Medianas de bolsito,30.0,0.0,0.0,0,
150,Limpieza,13,Bolsas de 10 libras,65.0,3.0,3.0,3.0,
150,Limpieza,130,Bolsas de Regalos Grandes,45.0,0.0,0.0,0,
150,Limpieza,15,Bolsas de Gabachas Grande Global,85.0,156.0,156.0,156.0,
150,Limpieza,16,Bolsas de Gabachas Mediana Global,55.0,157.0,155.0,155.0,
150,Limpieza,17,Bolsas de Gabacha Mini,30.0,199.0,199.0,199.0,
150,Limpieza,18,Bolsas de 5 libras,42.0,4996.0,4996.0,4996.0,
150,Limpieza,180,Hisopos Chico,8.0,8.0,8.0,8.0,
150,Limpieza,185,Veladora de Vaso Mediano,65.0,47.0,46.0,46.0,
150,Limpieza,188,Bolsas de Purisima,55.0,17.0,17.0,17.0,
151,Limpieza,19,Bolsas de 2 Libras,20.0,1362.0,1355.0,1355.0,
151,Limpieza,20,Bolsas de 1 Libra,15.0,164.0,163.0,163.0,
151,Limpieza,21,Bolsas de 1/2 Libra (Helado),12.0,101.0,100.0,100.0,
151,Limpieza,233,Cucharas Escartable Master Chef,12.0,0.0,0.0,0,
151,Limpieza,364,Pala Plasticas de basura,85.0,5.0,5.0,5.0,
151,Limpieza,430,MECHA DE LAMPAZO,40.0,0.0,0.0,0,
151,Limpieza,431,GLISOFATO,135.0,0.0,0.0,0,
151,Limpieza,433,ESCOBA SUPER ESTRELLA,85.0,0.0,0.0,0,
151,Limpieza,434,ESCOBAS PLASTICAS SUPER,100.0,3.0,3.0,3.0,
151,Limpieza,4719867213084,Pega Loca Super Glue Chemmer,4.58,717.0,717.0,717.0,
151,Limpieza,50139202202,Mechas de Lampaso N° 20,100.0,0.0,12.0,12.0,
151,Limpieza,50139202240,Mechas de Lampaso N° 24,120.0,11.0,22.0,22.0,
151,Limpieza,50139401025,Palos de Lampaso,210.0,5.0,5.0,5.0,
151,Limpieza,5453085880761,Bolsas Medianas Decoradas,40.0,0.0,0.0,0,
151,Limpieza,64501300100,Veladoras la Purisima Bolsa,12.5,203.0,203.0,203.0,
151,Limpieza,645013010259,Candelas la Purisima,40.0,78.0,75.0,75.0,
151,Limpieza,6855271122869,Bolsas Medianas,18.0,90.0,90.0,90.0,
151,Limpieza,6855271222583,Bolsas de Regalos pequeña YIDAIER,20.0,20.0,20.0,20.0,
151,Limpieza,6920987688401,Cuchillos chef,65.0,0.0,0.0,0,
151,Limpieza,6924010068918,Hisopos Nob Nob,12.0,0.0,0.0,0,
151,Limpieza,6937623600017,Bolsas de Regalos Grandes,30.0,0.0,0.0,0,
151,Limpieza,6946723403329,Focos Tigre plasticos de colores,34.0,137.0,137.0,137.0,
151,Limpieza,6970153500099,Hisopo de palito de madera,10.0,2.0,2.0,2.0,
151,Limpieza,7401069947504,Platos Macro plast N° 7,32.0,0.0,0.0,0,
152,Limpieza,7404004830046,PASTA DE LUSTRAR ALTENSE DE 96 ML,65.0,0.0,0.0,0,
152,Limpieza,7406171032797,DETERGENTE FAB 1.1 KG,48.0,0.0,0.0,0,
152,Limpieza,7410010457030,Veladora de Vaso Pequeño,26.0,38.0,38.0,38.0,
152,Limpieza,7410010491003,Tenedores Escartable FLEXI 25 Unidades,16.0,223.0,223.0,223.0,
152,Limpieza,7410010491058,Cucharas Descartables FLEXI 25 unid,16.0,33.0,33.0,33.0,
152,Limpieza,7415603200161,Cepillo para lavar Inodoro,70.0,0.0,0.0,0,
152,Limpieza,7419900001131,Vasos Escartable dipsa 4 onz.,14.0,0.0,0.0,0,
152,Limpieza,7419906000015,Veladora de Vaso Mediano,45.0,0.0,0.0,0,
152,Limpieza,7419906000022,Veladora de Vaso Mediano Favorita,45.0,0.0,0.0,0,
152,Limpieza,7419906000039,Veladora de Vaso Grande,110.0,24.0,24.0,24.0,
152,Limpieza,7421000110156,Palillos para paleta Castor,40.0,0.0,0.0,0,
152,Limpieza,7425010201248,Bolsas Grande de Basura,150.0,0.0,0.0,0,
152,Limpieza,7425231000026,Aceite 3 en 1 Lubri Master,55.0,6.0,6.0,6.0,
152,Limpieza,7429901000231,Bolsas Gigantes de Basura,120.0,0.0,0.0,0,
152,Limpieza,7433200699157,Platos Hyplast N° 7,16.0,0.0,0.0,0,
152,Limpieza,7433200699171,Platos Hyplast N° 9,21.0,0.0,0.0,0,
152,Limpieza,7441006823867,Vasos Escartable Link N° 6,26.0,64.0,64.0,64.0,
152,Limpieza,7441006823874,Vasos Escartable Link N° 8,30.0,12.0,11.0,11.0,
152,Limpieza,7441006823904,Platos Link N° 9,65.0,0.0,0.0,0,
152,Limpieza,7441006825588,Vasos Escartable Link N° 4,25.0,38.0,34.0,34.0,
152,Limpieza,7441006825595,Vasos Escartable Link N° 10,38.0,22.0,22.0,22.0,
152,Limpieza,7441006825601,Vasos Escartable Link N° 12,40.0,50.0,50.0,50.0,
152,Limpieza,7441006826127,Panitas descartable n° 6,19.0,19.0,19.0,19.0,
152,Limpieza,7451088300453,Vasos Escartable Multi N° 6,20.0,0.0,0.0,0,
153,Limpieza,7453079904251,Bolsas de Regalos Grandes,35.0,1.0,1.0,1.0,
153,Limpieza,7501020605099,Hisopo Zuum 200 PZS,70.0,0.0,0.0,0,
153,Limpieza,7501206689868,Aceite 3 en 1 Truper,45.0,0.0,0.0,0,
153,Limpieza,756972000028,Palillos Premier de 500,45.0,1.0,1.0,1.0,
153,Limpieza,756972000035,Palillos gigante de 250 und,60.0,9.0,9.0,9.0,
153,Limpieza,759364921055,Cepillo Para Lavar Ropa// J A G,20.0,0.0,0.0,0,
153,Limpieza,759364926623,ESCOBAS ECOPLAST GRANDE,130.0,54.0,53.0,53.0,
153,Limpieza,764246002517,Platos Termofom N° 8,18.0,0.0,0.0,0,
153,Limpieza,7655110621022,Bolsas de Regalos Mini Pequeña,6.0,0.0,0.0,0,
153,Limpieza,7751851027236,PASTA DE LUSTRAR SAPOLIO DE 44 ML,30.0,0.0,0.0,0,
153,Limpieza,785381007960,DISINFECTANTE MAGIA BLANCa 900,45.0,0.0,0.0,0,
153,Limpieza,7861071612010,COCINA ECOGAS FLORENTINA,2000.0,2.0,2.0,2.0,
153,Limpieza,7965904851789,Veladoras Virgen de Guadalupe,12.5,346.0,346.0,346.0,
153,Limpieza,9,cepillo de Lustrar,35.0,0.0,0.0,0,
153,Medicamento,100,Jeringa 5cc,4.0,1.0,1.0,1.0,
153,Medicamento,10765957251888,Limas Triangulo increment cut,48.33,200.0,198.0,198.0,
153,Medicamento,11418205116,Dorival,4.33,0.0,0.0,0,
153,Medicamento,11418217003,Tabcin Celeste,4.58,0.0,0.0,0,
153,Medicamento,11418218604,Tabcin Gripe y Tos,5.66,0.0,0.0,0,
153,Medicamento,11418240780,Alka AD,6.0,0.0,0.0,0,
153,Medicamento,11418870444,Alka Seltzer,5.0,0.0,0.0,0,
154,Medicamento,184,Vaselina Mi Bebe PERFUMADA,20.0,33.0,33.0,33.0,
154,Medicamento,18901790550593,Acetaminofen 500 Mg,1.0,0.0,0.0,0,
154,Medicamento,18901790698929,Ibuprofeno 600 Mg,1.1,0.0,0.0,0,
154,Medicamento,18901790704118,Tetraciclina 500 Mg,1.35,0.0,0.0,0,
154,Medicamento,18901790709755,Ibuprofeno Ibuwin 400 Mg,0.75,0.0,0.0,0,
154,Medicamento,2890187213281,Loratadina 10 mg,0.85,0.0,0.0,0,
154,Medicamento,461,TESANA DE LA INDIA,10.0,0.0,0.0,0,
154,Medicamento,675873001579,Vitaflenaco,4.83,0.0,0.0,0,
154,Medicamento,735549000104,VapoRub 12 g,23.0,0.0,0.0,0,
154,Medicamento,735549000111,Zepol para Adulto,58.0,1.0,1.0,1.0,
